id,sale_price,bedrooms,bathrooms,metersq_living,metersq_lot,floors,waterfront,view,condition,grade,metersq_above,metersq_basement,yr_built,block_no,location1,location2,metersq_built,metersq_land
267,418000,5,3,1980,10205,1,0,0,4,7,1080,900,1929,115,0.699,-0.307,1310,5413
268,261000,3,1,1780,7800,1,0,0,3,7,1060,720,1957,178,0.4932,-0.263,1450,7800
269,500000,3,2.25,1580,4379,2,0,0,4,8,1580,0,1994,29,0.5694,-0.005,1770,4187
270,391000,2,1,890,5423,1,0,0,3,6,890,0,1946,117,0.6966,-0.368,1690,5993
271,245000,4,1.75,1930,7650,1,0,0,4,8,1280,650,1981,23,0.3078,-0.386,1860,8800
272,469500,5,3,2970,24759,1,0,0,4,8,1670,1300,1969,31,0.3908,-0.173,2100,21803
273,990000,4,3,3140,11049,2,0,0,3,10,3140,0,1988,4,0.5817,-0.192,2750,11049
274,335000,3,1.5,1560,9600,1,0,0,4,7,1560,0,1961,33,0.6918,-0.163,1520,10000
275,225000,3,1.75,1580,8820,1,0,0,4,7,1580,0,1967,3,0.317,-0.325,1280,8500
276,450000,3,1.75,1720,6960,1,0,0,3,7,1140,580,1978,52,0.6972,-0.129,1720,7280
277,649500,4,3,3150,6599,2,0,0,3,9,3150,0,2008,56,0.5279,-0.199,2680,9430
278,790000,4,1.75,1820,6137,2,0,3,4,7,1690,130,1911,107,0.6681,-0.36,2130,5100
279,527000,6,3.5,3000,8401,1,0,0,3,8,1500,1500,1979,125,0.7226,-0.299,1400,8403
280,297000,2,1.5,1430,1650,3,0,0,3,7,1430,0,1999,125,0.7222,-0.29,1430,1650
281,500000,3,1.75,1540,10800,1,0,0,5,6,770,770,1947,40,0.5763,-0.222,2020,10800
282,325000,4,2.75,2110,6838,2,0,0,4,8,2110,0,1991,31,0.3877,-0.171,2100,7280
283,635000,5,2.25,2180,6000,1,0,0,4,8,1430,750,1966,7,0.6235,-0.143,2160,8800
284,925000,4,3.75,4420,9492,2,0,1,3,9,3420,1000,1962,125,0.7211,-0.283,2880,9900
285,347500,4,3,1970,7098,2,0,0,3,7,1970,0,2007,38,0.3576,-0.058,1970,5361
286,530000,4,2.75,2450,15002,1,0,0,5,9,2450,0,1974,166,0.4268,-0.343,2650,15055
287,345000,3,3,1990,20466,2,0,0,4,8,1410,580,1987,10,0.3259,0.104,1660,93393
288,190000,3,1,1180,8775,1,0,0,3,7,1180,0,1966,2,0.2848,-0.223,1300,8100
289,414900,3,1.5,1260,9570,1,0,0,3,7,870,390,1941,115,0.7004,-0.305,1620,7000
290,583500,3,1.75,1720,7800,1,0,0,4,7,1170,550,1978,52,0.6928,-0.125,1760,7276
291,415000,3,3,1710,4920,2,0,0,3,7,1710,0,1990,126,0.5347,-0.376,1500,4920
292,244000,3,1.75,1540,8885,1,0,0,4,7,1440,100,1980,31,0.4031,-0.201,1540,12734
293,394000,3,2,1160,3441,1,0,0,4,6,580,580,1930,136,0.5314,-0.392,1160,4000
294,545000,4,3,2040,6034,2,0,0,3,7,2040,0,1990,115,0.6952,-0.323,1380,5986
295,540000,4,3.5,3510,6005,2,0,0,3,8,2750,760,2010,65,0.5168,0.13,3090,5866
296,245000,2,1,670,1675,1,0,0,5,6,670,0,1960,144,0.5918,-0.295,1220,1740
297,269000,3,2,1410,10577,1,0,0,3,7,1410,0,1994,30,0.3642,-0.187,1660,6757
298,675000,4,3,3130,12463,1,0,0,4,8,1620,1510,1978,6,0.569,-0.127,2740,11779
299,2.95E+06,5,4.75,6240,47480,1,0,3,3,11,4610,1630,2003,40,0.5317,-0.233,4170,17668
300,500000,4,2,2280,7200,1,0,0,4,7,2280,0,1956,133,0.7132,-0.355,1100,7620
301,295000,4,3,2290,4539,2,0,0,3,7,2290,0,2001,58,0.4753,-0.172,1710,7200
302,484000,1,0,690,23244,1,0,0,4,7,690,0,1948,53,0.6429,0.045,1690,19290
303,405000,4,3,2670,20894,2,0,0,3,9,2330,340,2002,155,0.7735,-0.281,2440,15815
304,1.27E+06,5,3,3950,9520,1,0,0,3,9,2250,1700,1953,4,0.6363,-0.207,1890,9520
305,933000,3,1.5,1870,3300,2,0,2,3,7,1870,0,1906,102,0.6221,-0.325,1820,2460
306,860000,3,2.25,3060,12095,2,0,0,3,10,3060,0,1983,6,0.5611,-0.106,3060,11455
307,325500,4,1.75,2290,8142,1,0,0,4,7,1490,800,1969,55,0.4564,-0.211,1840,8142
308,210000,2,1,970,5500,1,0,0,3,7,970,0,1956,118,0.556,-0.291,1180,6000
309,415000,6,2,2500,5200,1,0,0,3,8,1250,1250,1966,118,0.5517,-0.268,1800,5200
310,560000,4,3,2710,6583,2,0,0,3,9,2710,0,2003,59,0.4922,-0.141,2710,6583
311,136500,3,1.5,1420,8580,1,0,0,3,6,1420,0,1962,23,0.3076,-0.362,1200,8580
312,505000,3,1.75,1640,10695,1,0,2,3,8,1640,0,1975,34,0.7145,-0.222,2790,9775
313,411000,2,3,1590,2088,2,0,0,3,9,1590,0,1997,33,0.6897,-0.175,2320,3174
314,749500,4,2.75,2490,3840,2,0,0,4,7,1610,880,1922,103,0.6551,-0.344,1420,4000
315,372000,5,3,2840,6010,2,0,0,3,8,2840,0,2003,1,0.3161,-0.27,2740,5509
316,185000,3,1,840,12091,1,0,0,3,6,840,0,1959,23,0.3281,-0.343,840,9324
317,435000,3,2.25,1380,3015,2,0,0,3,7,1380,0,2009,52,0.6783,-0.157,1930,3612
318,935000,3,3,3570,15151,1,0,0,4,8,2400,1170,1981,177,0.7475,-0.364,3140,14375
319,205000,3,2,1410,8384,1,0,0,3,7,1410,0,1985,1,0.3315,-0.263,1410,9205
320,279000,3,3,1500,7350,1,0,0,2,7,1060,440,1979,23,0.3025,-0.382,1390,7770
321,485000,3,1,1020,9835,1,0,0,5,7,1020,0,1955,6,0.5728,-0.179,1210,9622
322,210000,2,1.75,1440,5680,1,0,0,4,8,1440,0,1978,198,0.3825,-0.319,1320,3547
323,419000,4,3,3010,9155,2,0,0,3,9,3010,0,2005,38,0.3542,-0.027,3010,5762
324,230000,4,1.5,1520,8800,1,0,0,4,7,1520,0,1960,2,0.3136,-0.208,1370,8800
325,418000,4,3,2360,6250,1,0,2,3,7,1460,900,1960,118,0.512,-0.249,2500,6250
326,525000,3,1,1450,4000,1,0,1,4,8,950,500,1948,118,0.5554,-0.266,1880,4000
327,785000,3,2,1600,9638,1,0,0,5,7,1600,0,1952,40,0.5753,-0.224,1800,11400
328,672500,4,2.75,2620,6707,2,0,0,3,9,2620,0,2000,75,0.5965,-0.038,2590,6530
329,309950,3,2.25,1990,6350,2,0,0,3,7,1990,0,1967,198,0.3822,-0.316,1220,6250
330,399000,3,3.25,1680,1478,2,0,0,3,8,1360,320,2009,126,0.5674,-0.369,1530,2753
331,425000,3,1.75,1680,3000,1,0,2,4,6,840,840,1900,103,0.686,-0.346,1540,3700
332,221000,3,1,1240,5250,2,0,0,4,6,1240,0,1904,55,0.4917,-0.206,1240,5250
333,519000,5,2.75,2620,8861,1,0,0,5,8,1350,1270,1979,56,0.5226,-0.183,1940,10800
334,1.47E+06,6,4.5,4230,6420,2,0,3,4,8,2360,1870,1916,119,0.6301,-0.369,3450,4085
335,255000,2,1,960,28717,1,0,0,4,6,960,0,1984,70,0.3356,-12180,1860,28717
336,649000,4,2,2240,11040,1,0,0,5,8,1120,1120,1961,33,0.693,-0.168,1790,11040
337,557865,4,3,3030,6813,2,0,0,3,9,3030,0,1987,74,0.6296,-0.029,2310,8682
338,515000,3,1.75,1580,9147,1,0,1,4,7,1210,370,1967,8,0.6069,-0.112,2600,23564
339,478000,3,3.25,1430,1348,2,0,0,3,8,1160,270,2008,107,0.6743,-0.374,1160,1265
340,250000,3,2,1680,7900,2,0,0,4,7,1680,0,1953,3,0.3255,-0.305,1250,15600
341,121800,2,1,940,8384,1,0,0,3,5,940,0,1947,146,0.5065,-0.364,1290,8384
342,461000,3,2.25,1850,7923,1,0,0,4,7,1150,700,1977,33,0.7011,-0.171,1780,7420
343,150000,2,1,850,54000,2,0,0,1,4,850,0,1950,23,0.2959,-0.377,1550,14440
344,397500,4,1.75,2220,4760,1,0,0,3,7,1320,900,1918,106,0.5215,-0.348,940,4760
345,640000,3,1.75,2340,4206,1,0,0,5,7,1170,1170,1917,144,0.5759,-0.288,1360,4725
346,880000,6,3,2640,3680,2,0,0,5,8,1760,880,1922,126,0.5771,-0.38,1960,3680
347,765000,3,2.75,2250,9600,3,0,0,4,9,1830,420,1909,122,0.6033,-0.287,2060,4980
348,625000,3,1.75,2700,18893,1,0,0,4,7,2110,590,1948,10,0.3397,-0.048,2260,17494
349,499000,3,3,1750,2150,3,0,0,3,7,1230,520,1900,122,0.6037,-0.311,1410,3300
350,300000,4,3,1840,5550,2,0,0,3,8,1840,0,2004,31,0.3937,-0.183,2030,5500
351,300000,3,1,950,4760,2,0,0,3,6,950,0,1929,106,0.5236,-0.348,1080,4760
352,548800,4,1,1660,4704,2,0,0,3,7,1260,400,1930,115,0.6918,-0.32,1360,5413
353,334000,4,1.5,1150,9360,2,0,0,3,6,1150,0,1970,34,0.7197,-0.173,1480,8155
354,853000,4,2.25,3440,35025,2,0,0,3,10,3440,0,1988,53,0.6674,-0.055,3210,35005
355,510000,3,3,1845,5100,2,0,2,5,8,1845,0,1947,56,0.5204,-0.208,2100,7650
356,800000,4,3.25,3540,159430,2,0,0,3,9,3540,0,2007,14,0.6285,0.101,1940,392040
357,365000,3,1,1380,30940,2,0,0,3,8,1380,0,1976,42,0.334,-0.106,2350,32500
358,665000,3,2,1740,41275,1,0,0,3,8,1740,0,1974,45,0.4914,0.237,2630,41275
359,555000,3,3,3050,158558,1,0,0,4,9,3050,0,1987,55,0.4326,-0.208,2960,31050
360,307000,3,1,1370,7500,1,0,0,3,7,1370,0,1960,14,0.6499,0.085,1160,7500
361,282000,3,3,1610,6000,2,0,0,4,7,1610,0,1993,38,0.349,-0.036,1570,6000
362,300000,5,3,1940,6355,1,0,0,3,8,1200,740,2007,168,0.498,-0.322,1940,5033
363,686000,4,3,2760,6440,2,0,0,3,10,2760,0,1999,75,0.5836,-0.026,3070,8127
364,325000,6,3,2650,12870,1,0,0,4,7,2650,0,1977,22,0.2069,0.011,1450,8668
365,660000,5,2.25,3740,14913,2,0,0,4,9,3740,0,1979,74,0.6234,-0.059,2180,7600
366,215000,3,1.5,1610,5304,1,0,0,4,6,1610,0,1968,42,0.3632,-0.087,1060,5304
367,567000,3,2.25,1800,6875,1,0,0,4,8,1230,570,1974,52,0.6773,-0.11,1800,8749
368,157000,1,1,870,26326,1,0,0,3,6,870,0,1939,198,0.4152,-0.3,1250,10608
369,306000,3,1,1190,10350,1,0,0,4,7,1190,0,1959,28,0.7428,-0.244,1850,10500
370,330000,4,1.5,2500,9448,1,0,0,4,7,1250,1250,1966,106,0.5212,-0.339,1640,9490
371,223000,3,1.75,1360,10573,1,0,0,4,7,1360,0,1984,23,0.2983,-0.374,1580,8280
372,370000,3,3,1780,4050,2,0,0,3,7,1780,0,2001,155,0.7346,-0.308,1571,4976
373,400000,3,1,1690,6658,1,0,0,3,7,1690,0,1942,133,0.7099,-0.35,1080,5925
374,760000,4,3,3580,97574,2,0,0,3,9,3580,0,2004,38,0.3901,-0.071,2510,27068
375,302059,4,2,1390,745,3,0,0,3,7,1390,0,2008,27,0.5393,-0.026,1390,942
376,750000,5,3.5,2160,2323,3,0,0,3,9,2160,0,2007,107,0.6726,-0.39,1750,4650
377,199000,4,2,2030,8120,2,0,0,3,7,2030,0,1950,178,0.4994,-0.261,1520,9440
378,655000,6,5,2850,6600,2,0,0,3,7,2850,0,1994,33,0.6813,-0.187,1870,9900
379,349950,3,1,1400,7066,1,0,0,3,8,1400,0,1957,125,0.7127,-0.325,1400,7320
380,695000,4,3,2650,9990,2,0,0,3,10,2650,0,1990,29,0.5605,-0.016,2710,8012
381,545000,4,2.25,1890,7210,1,0,0,3,8,1890,0,1967,8,0.6342,-0.117,1920,7210
382,413900,4,2.25,1770,5236,2,0,0,3,7,1770,0,2007,56,0.5137,-0.189,2470,5064
383,1.87E+06,6,2.75,4460,6952,3,0,2,4,10,3460,1000,1930,105,0.6626,-0.269,2750,4769
384,437500,2,1,990,3120,1,0,2,5,7,790,200,1907,103,0.68,-0.353,1930,3120
385,473000,3,2.25,1890,12236,1,0,0,3,8,1890,0,1978,74,0.6232,-0.047,2390,12323
386,385000,4,1.75,1800,10890,2,0,0,4,6,1800,0,1912,27,0.5312,-0.04,1530,9818
387,529950,3,2,1540,8400,1,0,0,3,7,1180,360,1968,52,0.6554,-0.129,1550,8760
388,430000,3,2,1860,7500,1,0,0,3,7,930,930,1909,106,0.5662,-0.364,1000,5000
389,642000,4,3,2560,8780,2,0,0,3,9,2560,0,1992,29,0.5717,0.009,2780,8357
390,650000,3,1.75,2920,9370,1,0,0,4,8,1620,1300,1981,6,0.5491,-0.151,2890,9609
391,672000,3,3,1780,1647,2,0,0,3,8,1080,700,2008,103,0.6597,-0.355,2000,1741
392,431750,2,2,1400,10052,1,0,0,3,8,1400,0,1957,125,0.7262,-0.316,1400,8785
393,590000,3,3,2290,4203,2,0,0,3,9,2290,0,2001,6,0.5441,-0.172,2290,5089
394,1.50E+06,5,3.5,4370,12240,2,0,0,3,11,3270,1100,1990,4,0.582,-0.199,2980,12800
395,355900,3,3,2090,3821,2,0,0,3,7,2090,0,2008,38,0.3655,-0.017,2040,4200
396,355425,4,3,3238,9112,1,0,2,4,8,1678,1560,1979,198,0.4005,-0.311,3056,9668
397,595000,3,1,1300,11520,1,0,0,3,6,1300,0,1958,33,0.6829,-0.195,1440,8064
398,285000,3,1.5,1480,7117,1,0,0,3,7,1170,310,1960,28,0.7766,-0.248,2230,14775
399,350000,3,2.75,1650,5700,2,0,0,4,7,1650,0,1988,166,0.4563,-0.348,1320,7620
400,344000,3,2.25,1250,1033,3,0,0,3,8,1250,0,2007,103,0.6907,-0.343,1250,1150
401,930000,4,3,2900,10400,1,0,3,5,8,1530,1370,1959,8,0.5854,-0.114,2820,10400
402,1.12E+06,4,3.25,4750,62365,2,0,0,3,11,4750,0,1988,52,0.7149,-0.099,3300,31866
403,1.12E+06,5,2.75,4400,18500,1,0,3,5,9,2250,2150,1963,28,0.7424,-0.263,3290,19257
404,550000,3,2.25,1230,875,3,0,0,3,8,1230,0,2013,199,0.6521,-0.4,1760,5664
405,201000,3,1,1220,22443,1,0,0,4,7,1220,0,1972,1,0.2633,-0.245,1260,19950
406,379000,4,1.5,1280,5460,2,0,0,5,7,1080,200,1920,118,0.5348,-0.268,1470,5934
407,525000,4,3,2520,7731,2,0,0,3,9,2520,0,1994,155,0.7709,-0.297,2000,7704
408,722000,4,2.75,3190,5408,2,0,0,3,9,3190,0,2005,75,0.5903,0.012,3160,5773
409,460000,4,3,2230,108900,1,0,0,3,7,1410,820,1978,65,0.52,0.155,1960,65340
410,354000,4,3,2580,5476,2,0,0,3,8,2580,0,2005,31,0.4042,-0.205,2900,5476
411,941500,5,3.5,3490,9680,2,0,4,3,9,2460,1030,1980,177,0.7757,-0.391,3080,13489
412,392500,3,1,1660,8839,1,0,0,4,7,1660,0,1947,155,0.7485,-0.3,1230,9236
413,330000,3,3,2060,25046,1,0,0,4,8,1600,460,1980,22,0.184,0.041,2050,21255
414,265000,3,1,1000,9150,1,0,0,3,7,1000,0,1969,59,0.4829,-0.124,1490,10647
415,705000,4,3,3150,9318,2,0,0,3,9,3150,0,2001,75,0.5959,-0.018,3150,9318
416,375000,6,2.25,3206,5793,2,0,0,3,7,3206,0,2012,32,0.369,-0.287,2527,5804
417,965000,4,3,2460,5000,2,0,0,5,8,1620,840,1938,112,0.6282,-0.293,2320,5000
418,980000,4,2,2190,4560,3,0,0,5,8,2190,0,1910,103,0.662,-0.329,2190,4560
419,255000,3,2,1490,7599,1,0,0,3,7,1490,0,1990,42,0.3687,-0.088,1560,7710
420,225000,3,1,1660,7210,1,0,0,3,7,1100,560,1963,1,0.3394,-0.281,1660,7245
421,110000,2,1,600,6120,1,0,0,3,5,600,0,1943,168,0.4997,-0.317,1060,6120
422,942500,4,3.25,3570,14408,2,0,2,3,10,3570,0,2006,65,0.536,0.143,4100,14577
423,889000,4,3.5,4070,10976,2,0,0,3,10,4070,0,2004,75,0.5805,0.03,4080,10106
424,385000,3,2.25,1650,7800,1,0,0,3,7,1260,390,1969,11,0.7377,-0.197,1760,8268
425,413565,3,3,1690,1613,2,0,0,3,8,1150,540,2014,29,0.5524,0.002,1690,1619
426,980000,5,4,3460,5400,2,0,0,3,10,2830,630,2012,56,0.5201,-0.204,1890,5400
427,230500,3,2.25,1690,7245,1,0,1,3,7,1160,530,1973,3,0.3505,-0.305,1690,6720
428,635000,4,1.5,2820,4000,2,0,0,3,7,2820,0,1911,103,0.6638,-0.348,1470,1627
429,145000,3,1,1010,5490,1,0,0,3,6,1010,0,1954,168,0.4762,-0.293,1740,10658
430,205000,3,1,1290,6566,1,0,0,5,7,1290,0,1976,23,0.3004,-0.377,1690,6860
431,451000,4,1.75,1260,7250,1,0,0,3,6,1260,0,1943,27,0.5267,-0.032,1880,7250
432,570000,4,2,2000,46902,2,0,0,3,8,2000,0,1978,75,0.5851,-0.072,2420,38130
433,1.25E+06,4,3.25,3160,5000,2,0,0,5,9,2360,800,1965,105,0.6597,-0.274,2220,4000
434,542000,4,1.75,1900,8250,1,0,0,4,7,950,950,1955,6,0.5765,-0.147,1480,8360
435,305000,4,3,2510,12000,1,0,0,3,8,1520,990,1977,23,0.3086,-0.384,2210,8320
436,755000,6,2,2150,4505,1,0,0,3,7,1270,880,1952,119,0.6514,-0.369,1740,4505
437,445000,4,1,1460,4600,1,0,2,3,6,780,680,1946,126,0.566,-0.38,1560,4600
438,575000,3,3,2610,7301,2,0,0,3,8,2610,0,2004,72,0.7614,-0.139,2460,7181
439,925000,4,3,2670,5100,2,0,0,3,8,1940,730,1929,117,0.6768,-0.39,1470,4080
440,825000,4,1.5,1890,6938,2,0,0,3,8,1890,0,1919,116,0.5896,-0.389,1700,6250
441,360000,4,1.75,3730,16980,1,0,0,4,7,2150,1580,1974,22,0.1775,-0.022,1880,16963
442,285000,3,3,1940,9874,2,0,0,3,7,1940,0,1990,42,0.3794,-0.113,1860,8875
443,390000,4,3,2340,8548,2,0,0,3,8,2340,0,1993,31,0.4206,-0.183,1970,6818
444,443000,3,3,2430,7049,2,0,0,3,8,2430,0,2007,106,0.5399,-0.352,1770,7049
445,323000,4,2.75,1970,7213,1,0,0,3,8,1170,800,1977,58,0.4424,-0.126,1980,7045
446,1.30E+06,0,0,4810,28008,2,0,0,3,12,4810,0,1990,53,0.6642,-0.069,4740,35061
447,788500,4,2.25,2510,133729,2,0,0,4,8,2510,0,1977,27,0.4569,-0.02,2510,69696
448,500000,4,2.25,1960,12436,2,0,0,3,8,1960,0,1984,74,0.6276,-0.037,1960,12436
449,238000,3,3,1650,2807,2,0,0,3,7,1650,0,2004,55,0.4328,-0.196,1460,1875
450,266000,3,3,1940,8547,1,0,0,3,7,1460,480,1989,30,0.3491,-0.177,1750,7803
451,499950,4,2.25,2160,8817,1,0,0,3,7,1460,700,1965,133,0.7595,-0.356,1880,8817
452,460000,3,1.75,1370,8467,1,0,0,4,7,970,400,1972,52,0.6644,-0.145,1650,8472
453,237000,3,1.5,1800,9216,1,0,0,4,7,1800,0,1950,1,0.2739,-0.249,1400,10022
454,350000,3,3,1380,1590,2,0,0,3,9,1160,220,2012,126,0.5444,-0.375,1380,1590
455,335000,3,2,1210,9926,1,0,0,4,7,1210,0,1954,6,0.5731,-0.135,1690,9737
456,525000,4,2.75,2530,11549,1,0,0,3,7,1700,830,1942,33,0.6557,-0.197,2530,10000
457,530000,2,2.25,2080,11285,1,0,0,4,8,1180,900,1954,42,0.3628,-0.147,2590,13048
458,383000,4,3,1850,8310,1,0,0,3,7,1200,650,1962,155,0.7717,-0.29,1840,10080
459,345000,2,1.5,830,1034,2,0,0,3,8,830,0,2009,144,0.5926,-0.3,1130,2534
460,442000,4,1.5,1360,6110,1,0,0,3,7,1010,350,1955,116,0.5755,-0.396,1520,6110
461,169000,3,1.5,1470,18459,2,0,0,4,6,1470,0,1916,23,0.3302,-0.36,1750,16074
462,598950,3,3,1480,1531,3,0,0,3,8,1480,0,2014,107,0.669,-0.402,1530,1321
463,827500,5,4.25,3920,5823,2,0,0,3,9,3000,920,2000,29,0.5492,-0.008,3000,5297
464,313000,3,1.75,1320,6205,1,0,0,5,7,1320,0,1948,133,0.7412,-0.343,1210,6205
465,907500,3,2.25,2850,6281,2,0,2,4,7,1900,950,1947,115,0.6911,-0.326,1680,7006
466,570000,6,3,3370,15625,1,0,0,3,8,1770,1600,1964,166,0.4223,-0.343,2790,15681
467,650000,4,1.75,2010,5070,1,0,1,4,7,1300,710,1963,116,0.5793,-0.402,2180,5400
468,250000,3,1,1250,7920,1,0,0,4,7,1250,0,1960,59,0.4853,-0.126,1440,9648
469,594491,4,3,2990,6037,2,0,0,3,9,2990,0,2013,45,0.4766,0.265,2990,5992
470,332100,5,3.5,2660,6978,2,0,0,3,8,1980,680,1996,92,0.2631,-0.212,2220,7294
471,317000,6,3.5,2120,5840,2,0,0,5,7,2120,0,1979,55,0.4788,-0.227,1860,8000
472,248500,3,3,1360,7293,2,0,0,3,8,1360,0,1988,3,0.3304,-0.302,1540,7353
473,905000,3,3,2930,9280,2,0,0,4,10,2930,0,1988,7,0.6335,-0.151,2730,10090
474,1.04E+06,4,3,3170,47502,2,0,0,3,10,3170,0,1988,33,0.6495,-0.185,3190,35110
475,250000,3,1,1700,7700,1,0,0,3,7,1120,580,1960,168,0.5114,-0.318,1700,8800
476,322000,3,1.75,2200,12231,1,0,0,4,7,1250,950,1964,56,0.5076,-0.173,2200,9825
477,575000,3,3,1870,3485,2,0,0,3,8,1870,0,2001,29,0.5493,-0.004,1940,3485
478,352000,3,0.75,1240,7200,1,0,0,3,7,1240,0,1947,133,0.7298,-0.342,1210,7200
479,667000,3,1.75,3320,478288,2,0,3,4,8,2260,1060,1933,22,0.2407,0.047,2960,217800
480,750000,3,1.75,2610,5544,2,0,0,3,8,1680,930,1934,117,0.684,-0.376,1330,5074
481,500000,3,1,1370,3500,2,0,0,3,7,1370,0,1905,103,0.6857,-0.348,1590,4500
482,982218,3,1.75,2340,5500,2,0,2,3,9,2340,0,1988,102,0.6451,-0.319,2830,5500
483,299000,3,2.25,2540,9961,1,0,0,4,8,1320,1220,1969,31,0.41,-0.208,1870,10251
484,235000,3,1,1430,15246,1,0,0,4,7,980,450,1961,31,0.4075,-0.214,1960,13068
485,426000,2,1,640,2500,1,0,0,4,6,640,0,1918,117,0.6776,-0.361,1460,4200
486,250000,4,2.25,1730,8400,1,0,0,3,7,1730,0,1962,1,0.3386,-0.288,1550,7920
487,405000,3,1,1330,15678,1,0,0,3,7,900,430,1984,74,0.6355,-0.037,1330,12696
488,647000,4,3,3040,6887,2,0,0,3,8,3040,0,1999,74,0.6073,-0.015,2790,7196
489,436000,3,2.25,2120,6710,1,0,0,5,7,1420,700,1959,155,0.7461,-0.324,1880,6960
490,550000,3,2,1490,3880,1,0,0,3,7,1490,0,1959,107,0.662,-0.363,1490,3880
491,655000,4,3,2570,4412,2,0,0,3,9,2570,0,2001,34,0.7076,-0.232,2460,5470
492,399950,3,3,2000,30605,2,0,0,4,8,2000,0,1989,42,0.3442,-0.062,1930,35350
493,600000,3,2.25,2240,9314,2,0,0,3,9,2240,0,1984,74,0.6216,-0.032,2240,9314
494,485000,3,3,1650,4218,2,0,0,3,8,1650,0,2000,75,0.5998,-0.016,1650,4559
495,515000,4,3,1820,8261,1,0,0,3,7,1420,400,1969,34,0.7197,-0.219,1920,7961
496,665000,3,1.75,1800,8000,1,0,0,3,8,1800,0,1972,8,0.6357,-0.119,1950,8500
497,162950,2,1,950,2784,1,0,0,4,8,950,0,1972,198,0.3793,-0.321,1080,3899
498,660000,3,3,2340,2970,2,0,0,5,8,2160,180,1925,103,0.6868,-0.348,1370,4000
499,318500,5,1.75,1550,6986,1,0,0,3,7,1030,520,1978,106,0.5503,-0.356,1550,6986
500,230000,5,1,1920,19040,1,0,0,3,7,1160,760,1961,168,0.4756,-0.294,1920,11520
501,476000,3,1.75,1650,9600,1,0,0,4,7,1650,0,1977,75,0.5779,-0.044,2040,12220
502,732500,3,3,2470,10321,2,0,0,3,9,2470,0,1988,52,0.6694,-0.141,2450,8440
503,509000,3,2.25,1780,9315,2,0,0,3,7,1780,0,1996,133,0.7484,-0.353,1780,8545
504,638150,4,3,2170,7275,1,0,0,3,8,1820,350,1978,27,0.5672,-0.09,2390,7275
505,870000,4,3,3520,6773,3,0,0,3,9,2650,870,2006,136,0.5317,-0.391,2930,6458
506,349900,3,2,2420,38781,1,0,0,5,7,1210,1210,1949,27,0.4511,0.024,2650,88426
507,595000,3,1.75,2060,3600,2,0,0,3,7,1180,880,1905,119,0.6389,-0.371,1730,2475
508,350000,3,1.75,1490,10344,1,0,0,3,7,1490,0,1985,155,0.7517,-0.326,1450,8632
509,405000,2,1.75,1710,4234,2,0,0,3,7,1330,380,1920,136,0.5319,-0.386,1530,4556
510,365000,4,1.5,1820,12327,1,0,0,4,7,1380,440,1955,6,0.5767,-0.144,1450,9256
511,903000,2,1.5,1140,7800,1,0,0,4,6,1140,0,1947,4,0.6142,-0.209,2020,7800
512,686000,3,1.5,1840,9990,2,0,0,5,8,1840,0,1961,177,0.7145,-0.369,2100,12474
513,170000,2,1,810,9882,1,0,0,3,6,810,0,1944,178,0.4925,-0.239,950,7200
514,1.03E+06,5,3,3050,8200,1,0,4,4,8,1650,1400,1962,6,0.5647,-0.155,2970,8792
515,1.45E+06,5,3.5,4170,9090,2,0,0,3,10,4170,0,2008,4,0.5918,-0.196,1930,13635
516,645000,4,2.25,2070,8720,1,0,0,5,8,1360,710,1974,33,0.6678,-0.182,2180,8510
517,290256,3,2.25,1720,7885,2,0,0,3,8,1720,0,1983,23,0.3136,-0.344,2340,7885
518,440000,4,1.5,1690,3245,2,0,0,3,8,1690,0,1929,126,0.5445,-0.375,1380,1590
519,875000,3,1.5,2440,5750,1,0,0,3,8,1320,1120,1939,115,0.6991,-0.296,2160,6820
520,1.15E+06,4,3,4160,13170,2,0,0,3,11,3040,1120,2001,59,0.5182,-0.149,3780,13148
521,830000,4,3.25,3080,4287,2,0,0,3,10,2230,850,2012,27,0.5313,-0.076,2250,2520
522,200000,3,2,1430,7905,1,0,0,4,7,1430,0,1988,92,0.2757,-0.145,1870,8400
523,295000,4,2,1810,42981,1,0,0,4,7,1810,0,1973,24,0.5597,0.15,1980,113691
524,240000,2,1,720,6345,1,0,0,3,6,720,0,1943,106,0.5201,-0.35,720,6345
525,205000,4,1,1030,6621,1,0,0,4,6,1030,0,1955,55,0.4857,-0.221,1420,6631
526,384500,2,1,1130,5236,1,0,0,4,6,1130,0,1942,146,0.5103,-0.386,1010,5320
527,271920,3,2,1410,10248,1,0,0,3,7,1410,0,1985,1,0.3315,-0.265,2090,9414
528,545000,3,3,1900,3366,2,0,0,3,9,1900,0,1996,33,0.6679,-0.184,2500,3954
529,400000,5,2.25,2070,10488,1,0,0,4,7,1080,990,1958,8,0.6095,-0.122,1740,9225
530,650000,6,3,2960,5000,1,0,0,3,8,1790,1170,1968,103,0.6971,-0.341,1280,1251
531,1.42E+06,4,3.25,3600,38016,2,0,2,3,11,3310,290,1991,34,0.7124,-0.253,2440,22693
532,443000,5,1.75,1650,3000,2,0,0,3,8,1650,0,1902,144,0.5955,-0.306,1740,4000
533,412000,4,1.5,1960,5000,1,0,0,3,7,980,980,1912,106,0.5688,-0.363,1300,5000
534,410000,4,2.25,2150,27345,2,0,0,5,8,2150,0,1976,59,0.469,-0.121,2200,11923
